p,T_LER_series10,T_acceptance_physical_order10,attempts_per_accepted_output
0.0006939572710735071,8.846154120871225e-10,0.2603883889700938,3.840417016884928
0.0006962710199144165,8.950792283732441e-10,0.2592238259113407,3.8576700906421246
0.0006985924831117021,9.056716361685678e-10,0.2580606212994526,3.8750584841830773
0.0007009216863860873,9.163942819975428e-10,0.25689879093508644,3.8925835203820847
0.000703258655544052,9.27248834372276e-10,0.25573835061682076,3.9102465374789457
0.0007056034164781178,9.38236984098468e-10,0.25457931614043156,3.9280488892835974
0.0007079559951671378,9.493604445857897e-10,0.2534217032981634,3.9459919453838164
0.00071031641767658,9.60620952162706e-10,0.25226552787799955,3.964077091355975
0.0007126847101588178,9.720202663959034e-10,0.25111080566292526,3.982305728979002
0.0007150608988534229,9.83560170414332e-10,0.24995755243018675,4.00067927645155
0.000717445010087451,9.952424712379196e-10,0.24880578395055003,4.019199168612372
0.0007198370702757364,1.007069000111082e-09,0.24765551598755234,4.037866857164054
0.0007222371059211843,1.0190416128410546e-09,0.24650676429675072,4.056683810900118
0.0007246451436150634,1.0311621901411356e-09,0.24535954462496867,4.07565151593551
0.0007270612100373035,1.0434326379789336e-09,0.2442138727095351,4.09477147594063
0.0007294853319567867,1.0558548879296324e-09,0.24306976427752544,4.114045212378812
0.0007319175362316464,1.068430897534429e-09,0.2419272350449934,4.133474264747502
0.0007343578498095669,1.0811626506641824e-09,0.24078630071620194,4.153060190823026
0.0007368062997280774,1.0940521578883217e-09,0.23964697698285195,4.172804566909081
0.0007392629131148547,1.1071014568491575e-09,0.23850927952330436,4.192708988089042
0.0007417277171880232,1.1203126126416338e-09,0.2373732240018008,4.212775068482086
0.0007442007392564554,1.1336877181986107e-09,0.23623882606768082,4.233004441503222
0.0007466820067200773,1.147228894681779e-09,0.23510610135459403,4.253398760127327
0.0007491715470701684,1.1609382918782486e-09,0.23397506547971214,4.273959697157172
0.00075,1.1655278890185187e-09,0.23359989624291191,4.280823819202971
0.0007516693878896673,1.1748180886029476e-09,0.2328457340429349,4.294688945495595
0.0007541755568534804,1.1888704931069156e-09,0.23171812262609265,4.315588218421872
0.0007566900817287839,1.2030977434915025e-09,0.23059224679214899,4.336659249872261
0.0007592129903753339,1.2175021081286836e-09,0.22946812208439682,4.357903794724946
0.0007617443107457754,1.2320858860874908e-09,0.22834576402565265,4.379323629089344
0.0007642840708859502,1.2468514075666805e-09,0.22722518811744852,4.400920550599867
0.000766832298935211,1.2618010343337698e-09,0.22610640983921915,4.422696378714274
0.0007693890231267287,1.2769371601704421e-09,0.22498944464748888,4.4446529550165765
0.0007719542717878078,1.2922622113245364e-09,0.2238743079750534,4.466792143524711
0.000774528073340202,1.307778646968653e-09,0.2227610152301586,4.489115831002976
0.0007771104563004244,1.3234889596654456e-09,0.22164958179567953,4.511625927279292
